step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
276,0.093876,187,0.091160,0.000000,0,4.6088152e-07,0,0,0,1,0,6,2.3853e-07
277,0.093876,187,0.091160,0.000000,0,4.6088126e-07,0,0,0,1,0,6,2.3853e-07
278,0.093876,187,0.091160,0.000000,0,4.6088098e-07,0,0,0,1,0,6,2.3853e-07
279,0.093876,187,0.091160,0.000000,0,4.608815e-07,0,0,0,1,0,6,2.3853e-07
280,0.093876,187,0.091160,0.000000,0,4.6088128e-07,0,0,0,1,0,6,2.3853e-07
281,0.093876,187,0.091160,0.000000,0,4.6088105e-07,0,0,0,1,0,6,2.3853e-07
282,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
283,0.093876,187,0.091160,0.000000,0,4.6088096e-07,0,0,0,1,0,6,2.3853e-07
284,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
285,0.093876,187,0.091160,0.000000,0,4.6088138e-07,0,0,0,1,0,6,2.3853e-07
286,0.093876,187,0.091160,0.000000,0,4.6088101e-07,0,0,0,1,0,6,2.3853e-07
287,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
288,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
289,0.093876,187,0.091160,0.000000,0,4.6088117e-07,0,0,0,1,0,6,2.3853e-07
290,0.093876,187,0.091160,0.000000,0,4.6088124e-07,0,0,0,1,0,6,2.3853e-07
291,0.093876,187,0.091160,0.000000,0,4.608812e-07,0,0,0,1,0,6,2.3853e-07
292,0.093876,187,0.091160,0.000000,0,4.6088124e-07,0,0,0,1,0,6,2.3853e-07
293,0.093876,187,0.091160,0.000000,0,4.6088089e-07,0,0,0,1,0,6,2.3853e-07
294,0.093876,187,0.091160,0.000000,0,4.6088101e-07,0,0,0,1,0,6,2.3853e-07
295,0.093876,187,0.091160,0.000000,0,4.6088095e-07,0,0,0,1,0,6,2.3853e-07
296,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
297,0.093876,187,0.091160,0.000000,0,4.608811e-07,0,0,0,1,0,6,2.3853e-07
298,0.093876,187,0.091160,0.000000,0,4.6088105e-07,0,0,0,1,0,6,2.3853e-07
299,0.093876,187,0.091160,0.000000,0,4.6088133e-07,0,0,0,1,0,6,2.3853e-07
