step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
306,0.155569,392,0.338129,0.054093,2049,0.018415568,0,0,0,0,0,105,0.14818
307,0.155334,392,0.338129,0.053987,2132,0.017892437,0,0,0,0,0,106,0.14818
308,0.155577,392,0.338129,0.054043,2064,0.018583063,0,0,0,0,0,106,0.14931
309,0.155319,392,0.338129,0.053949,2157,0.018090185,0,0,0,0,0,107,0.14931
310,0.155530,392,0.338129,0.054002,2095,0.018679296,0,0,0,0,0,106,0.15037
311,0.155298,392,0.338129,0.053906,2170,0.01828739,0,0,0,0,0,106,0.15037
312,0.155628,392,0.338129,0.053969,2112,0.018759951,0,0,0,0,0,106,0.15143
313,0.155353,392,0.338129,0.053863,2177,0.018467833,0,0,0,0,0,105,0.15143
314,0.155631,392,0.338129,0.053901,2087,0.018838005,0,0,0,0,0,105,0.15218
315,0.155462,392,0.338129,0.053823,2199,0.018518159,0,0,0,0,0,104,0.15218
316,0.155783,392,0.338129,0.053846,2126,0.018813436,0,0,0,0,0,105,0.15293
317,0.155615,392,0.338129,0.053785,2234,0.018672479,0,0,0,0,0,106,0.15293
318,0.155956,392,0.338129,0.053847,2077,0.019060299,0,0,0,0,0,105,0.15336
319,0.155937,392,0.338129,0.053771,2176,0.018952893,0,0,0,0,0,104,0.15336
320,0.156399,392,0.338129,0.053804,2195,0.019132731,0,0,0,0,0,106,0.1538
321,0.156305,392,0.338129,0.053762,2291,0.019008041,0,0,0,0,0,106,0.1538
322,0.156695,392,0.338129,0.053818,2122,0.019084959,0,0,0,0,0,105,0.15397
323,0.156708,392,0.338129,0.053754,2175,0.018952895,0,0,0,0,0,105,0.15397
324,0.157100,392,0.338129,0.053788,2177,0.019045995,0,0,0,0,0,105,0.15414
325,0.157101,392,0.338129,0.053747,2277,0.018989858,0,0,0,0,0,105,0.15414
326,0.157459,392,0.338129,0.053772,2180,0.019106028,0,0,0,0,0,106,0.15427
327,0.157468,392,0.338129,0.053743,2264,0.019076664,0,0,0,0,0,105,0.15427
328,0.157782,392,0.338129,0.053765,2171,0.019135207,0,0,0,0,0,107,0.15414
329,0.157853,392,0.338129,0.053752,2229,0.019126453,0,0,0,0,0,106,0.15414
330,0.158192,392,0.338129,0.053778,2193,0.01915559,0,0,0,0,0,106,0.15402
331,0.158239,392,0.338129,0.053756,2307,0.019126027,0,0,0,0,0,106,0.15402
332,0.158461,392,0.338129,0.053788,2162,0.01915581,0,0,0,0,0,107,0.15376
333,0.158574,392,0.338129,0.053772,2226,0.019144197,0,0,0,0,0,105,0.15376
334,0.158830,392,0.338129,0.053787,2244,0.019170426,0,0,0,0,0,107,0.15351
335,0.158950,392,0.338129,0.053787,2291,0.019147341,0,0,0,0,0,106,0.15351
336,0.158951,392,0.338129,0.053781,2297,0.019100806,0,0,0,0,0,105,0.15351
337,0.158899,392,0.338129,0.053778,2295,0.019057054,0,0,0,0,0,105,0.15351
338,0.158821,392,0.338129,0.053794,2236,0.019166638,0,0,0,0,0,108,0.15327
339,0.158962,392,0.338129,0.053798,2282,0.01913731,0,0,0,0,0,104,0.15327
340,0.159137,392,0.338129,0.053813,2141,0.019349091,0,0,0,0,0,109,0.15266
341,0.159407,392,0.338129,0.053824,2236,0.019161421,0,0,0,0,0,104,0.15266
342,0.159679,392,0.338129,0.053842,2136,0.019419688,0,0,0,0,0,108,0.15185
343,0.159987,392,0.338129,0.053863,2203,0.019077348,0,0,0,0,0,102,0.15185
344,0.160140,392,0.338129,0.053902,2109,0.019383222,0,0,0,0,0,106,0.15082
345,0.160530,392,0.338129,0.053913,2169,0.018976832,0,0,0,0,0,102,0.15082
346,0.160677,392,0.338129,0.053932,2131,0.019402802,0,0,0,0,0,106,0.14979
347,0.160999,392,0.338129,0.053951,2281,0.018923598,0,0,0,0,0,101,0.14979
348,0.161131,392,0.338129,0.053959,2079,0.019425367,0,0,0,0,0,106,0.14877
349,0.161526,392,0.338129,0.053989,2279,0.018843192,0,0,0,0,0,102,0.14877
350,0.161659,392,0.338129,0.054020,2008,0.019360936,0,0,0,0,0,107,0.14747
351,0.162164,392,0.338129,0.054048,2183,0.018723839,0,0,0,0,0,103,0.14747
352,0.162263,392,0.338129,0.054083,1992,0.019329091,0,0,0,0,0,109,0.14617
353,0.162756,392,0.338129,0.054107,2279,0.018709036,0,0,0,0,0,103,0.14617
354,0.162958,392,0.338129,0.054150,1940,0.019286541,0,0,0,0,0,109,0.14487
355,0.163526,392,0.338129,0.054180,2106,0.018554072,0,0,0,0,0,104,0.14487
356,0.163480,392,0.338129,0.054228,1893,0.019016207,0,0,0,0,0,107,0.14348
357,0.164018,392,0.338129,0.054248,2070,0.018270957,0,0,0,0,0,105,0.14348
358,0.164040,392,0.338129,0.054246,1887,0.018836514,0,0,0,0,0,103,0.14209
359,0.164472,392,0.338129,0.054294,2075,0.018111564,0,0,0,0,0,104,0.14209
360,0.164413,392,0.338129,0.054313,1818,0.01873769,0,0,0,0,0,105,0.14044
361,0.164999,392,0.338129,0.054356,2016,0.017920105,0,0,0,0,0,106,0.14044
362,0.165023,392,0.338129,0.054364,1827,0.01846956,0,0,0,0,0,106,0.13879
363,0.165615,392,0.338129,0.054405,1977,0.017632626,0,0,0,0,0,106,0.13879
364,0.165802,392,0.338129,0.054408,1832,0.018003186,0,0,0,0,0,103,0.13703
365,0.166348,392,0.338129,0.054472,1957,0.017229489,0,0,0,0,0,108,0.13703
366,0.166619,392,0.338129,0.054476,1836,0.017514232,0,0,0,0,0,104,0.13528
367,0.167097,392,0.338129,0.054537,1934,0.01685189,0,0,0,0,0,107,0.13528
368,0.167402,392,0.338129,0.054514,1836,0.017121093,0,0,0,0,0,103,0.13354
369,0.167799,392,0.338129,0.054579,1932,0.01655193,0,0,0,0,0,108,0.13354
370,0.168057,392,0.338129,0.054567,1846,0.016890072,0,0,0,0,0,104,0.13191
371,0.168391,392,0.338129,0.054631,1972,0.016297484,0,0,0,0,0,109,0.13191
372,0.168825,392,0.338129,0.054613,1845,0.016673279,0,0,0,0,0,106,0.1303
373,0.169172,392,0.338129,0.054677,1972,0.016002482,0,0,0,0,0,110,0.1303
374,0.169591,392,0.338129,0.054672,1841,0.016235259,0,0,0,0,0,108,0.12891
375,0.169843,392,0.338129,0.054713,1973,0.015623894,0,0,0,0,0,112,0.12891
376,0.170180,392,0.338129,0.054724,1865,0.015968624,0,0,0,0,0,109,0.12753
377,0.170542,392,0.338129,0.054754,1993,0.015354165,0,0,0,0,0,111,0.12753
378,0.170899,392,0.338129,0.054773,1880,0.015536153,0,0,0,0,0,106,0.12646
379,0.171172,392,0.338129,0.054795,2004,0.015031028,0,0,0,0,0,111,0.12646
380,0.171489,392,0.338129,0.054820,1921,0.0150958,0,0,0,0,0,107,0.12558
381,0.171677,392,0.338129,0.054833,1991,0.014730961,0,0,0,0,0,111,0.12558
382,0.171813,392,0.338129,0.054846,1995,0.014753719,0,0,0,0,0,110,0.12488
383,0.171991,392,0.338129,0.054858,2010,0.014497308,0,0,0,0,0,110,0.12488
384,0.172120,392,0.338129,0.054872,2005,0.014448667,0,0,0,0,0,113,0.12453
385,0.172206,392,0.338129,0.054878,2004,0.014327794,0,0,0,0,0,111,0.12453
386,0.172239,392,0.338129,0.054889,1998,0.01430513,0,0,0,0,0,113,0.12434
387,0.172191,392,0.338129,0.054882,2008,0.014250415,0,0,0,0,0,110,0.12434
388,0.172035,392,0.338129,0.054900,2001,0.014290353,0,0,0,0,0,112,0.12439
389,0.171891,392,0.338129,0.054872,2012,0.014254544,0,0,0,0,0,108,0.12439
390,0.171749,392,0.338129,0.054894,2008,0.014319681,0,0,0,0,0,112,0.12459
391,0.171610,392,0.338129,0.054860,2023,0.014243771,0,0,0,0,0,109,0.12459
392,0.171301,392,0.338129,0.054899,2005,0.014397954,0,0,0,0,0,111,0.12501
393,0.171105,392,0.338129,0.054843,2039,0.014256077,0,0,0,0,0,109,0.12501
394,0.170658,392,0.338129,0.054922,1984,0.014468599,0,0,0,0,0,111,0.12567
395,0.170317,392,0.338129,0.054809,2014,0.014292733,0,0,0,0,0,112,0.12567
396,0.169833,392,0.338129,0.054888,1957,0.014633301,0,0,0,0,0,109,0.12649
397,0.169501,392,0.338129,0.054766,1989,0.014358242,0,0,0,0,0,112,0.12649
398,0.169049,392,0.338129,0.054932,1873,0.014933325,0,0,0,0,0,110,0.12754
399,0.168550,392,0.338129,0.054724,1939,0.014520845,0,0,0,0,0,114,0.12754
