step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
305,0.106672,392,0.338003,0.002727,830,0.0014117312,0,0,0,0,0,70,0.36556
306,0.107109,392,0.338003,0.004022,757,0.0015759775,0,0,0,0,0,70,0.36894
307,0.105893,391,0.338003,0.002874,901,0.0013154259,0,0,0,0,0,70,0.36894
308,0.107765,391,0.338003,0.002940,858,0.0014322799,0,0,0,0,0,71,0.37187
309,0.107741,391,0.338003,0.002876,926,0.0011671445,0,0,0,0,0,71,0.37187
310,0.109621,391,0.338003,0.003932,918,0.0012337475,0,0,0,0,0,71,0.37477
311,0.109619,391,0.338003,0.002762,941,0.00099498639,0,0,0,0,0,70,0.37477
312,0.111509,391,0.338003,0.003684,869,0.0010338013,0,0,0,0,0,72,0.37785
313,0.111519,391,0.338003,0.002606,912,0.00083667783,0,0,0,0,0,71,0.37785
314,0.112876,391,0.338003,0.003668,985,0.00086705717,0,0,0,0,0,71,0.38037
315,0.112887,391,0.338003,0.002619,995,0.00068618767,0,0,0,0,0,70,0.38037
316,0.114244,391,0.338003,0.003540,994,0.00071024661,0,0,0,0,0,71,0.3825
317,0.114249,391,0.338003,0.002634,987,0.00056316488,0,0,0,0,0,72,0.3825
318,0.115174,391,0.338003,0.003497,826,0.00059958273,0,0,0,0,0,71,0.38469
319,0.115170,391,0.338003,0.002822,974,0.00048014947,0,0,0,0,0,70,0.38469
320,0.116095,391,0.338003,0.002670,940,0.00050065828,0,0,0,0,0,72,0.38688
321,0.116082,391,0.338003,0.002651,1091,0.00041582206,0,0,0,0,0,72,0.38688
322,0.116524,391,0.338003,0.003179,1056,0.00043372973,0,0,0,0,0,71,0.38839
323,0.116503,391,0.338003,0.002731,1112,0.00036134026,0,0,0,0,0,71,0.38839
324,0.116943,391,0.338003,0.002628,1048,0.00038085394,0,0,0,0,0,71,0.3899
325,0.116917,391,0.338003,0.002658,1212,0.00032488273,0,0,0,0,0,71,0.3899
326,0.117355,391,0.338003,0.002606,1136,0.00033879173,0,0,0,0,0,70,0.3911
327,0.117325,391,0.338003,0.002663,1081,0.00028799177,0,0,0,0,0,71,0.3911
328,0.117336,391,0.338003,0.002762,1275,0.00028721105,0,0,0,0,0,71,0.39172
329,0.117304,391,0.338003,0.002659,1020,0.00024570651,0,0,0,0,0,70,0.39172
330,0.117311,391,0.338003,0.002732,1113,0.0002439015,0,0,0,0,0,71,0.39229
331,0.117280,391,0.338003,0.002662,1202,0.00020374874,0,0,0,0,0,71,0.39229
332,0.116992,391,0.338003,0.002731,1016,0.00019984911,0,0,0,0,0,72,0.39252
333,0.116961,391,0.338003,0.002655,924,0.00016427729,0,0,0,0,0,70,0.39252
334,0.116667,391,0.338003,0.002876,1229,0.00016449454,0,0,0,0,0,72,0.39281
335,0.116636,391,0.338003,0.002654,1025,0.0001317987,0,0,0,0,0,72,0.39281
336,0.116608,391,0.338003,0.002658,1073,0.00010998226,0,0,0,0,0,71,0.39281
337,0.116582,391,0.338003,0.002658,1087,9.1459716e-05,0,0,0,0,0,71,0.39281
338,0.116204,391,0.338003,0.002858,1263,0.00010566939,0,0,0,0,0,73,0.39279
339,0.116180,391,0.338003,0.002647,992,7.0738079e-05,0,0,0,0,0,69,0.39279
340,0.115341,391,0.338003,0.003141,1047,0.00016855166,0,0,0,0,0,73,0.39235
341,0.115316,391,0.338003,0.002640,928,7.5418882e-05,0,0,0,0,0,68,0.39235
342,0.114111,391,0.338003,0.003376,979,0.00023482138,0,0,0,0,0,73,0.3916
343,0.114085,391,0.338003,0.002629,941,8.6349747e-05,0,0,0,0,0,71,0.3916
344,0.112544,391,0.338003,0.003452,988,0.00026002313,0,0,0,0,0,74,0.39055
345,0.112516,391,0.338003,0.002916,946,0.00011199382,0,0,0,0,0,72,0.39055
346,0.110974,391,0.338003,0.003470,1117,0.00031866354,0,0,0,0,0,73,0.38969
347,0.110946,391,0.338003,0.002652,1099,0.00015764871,0,0,0,0,0,71,0.38969
348,0.109416,391,0.338003,0.003563,893,0.0003947679,0,0,0,0,0,73,0.38861
349,0.109385,391,0.338003,0.002572,914,0.00021025925,0,0,0,0,0,72,0.38861
350,0.107416,391,0.338003,0.003521,976,0.00046548373,0,0,0,0,0,74,0.38721
351,0.107383,391,0.338003,0.002915,825,0.00026953674,0,0,0,0,0,71,0.38721
352,0.105426,391,0.338003,0.003586,958,0.00055301164,0,0,0,0,0,74,0.38582
353,0.105390,391,0.338003,0.002850,878,0.00034331662,0,0,0,0,0,71,0.38582
354,0.103447,391,0.338003,0.003555,832,0.00060069466,0,0,0,0,0,73,0.38409
355,0.103408,391,0.338003,0.002842,1058,0.00039775963,0,0,0,0,0,71,0.38409
356,0.103778,392,0.338003,0.003873,914,0.00070934695,0,0,0,0,0,72,0.38227
357,0.103312,392,0.338003,0.002553,841,0.00048983687,0,0,0,0,0,71,0.38227
358,0.105284,392,0.338003,0.003960,754,0.00080885242,0,0,0,0,0,70,0.38089
359,0.104747,392,0.338003,0.002441,830,0.00057933828,0,0,0,0,0,73,0.38089
360,0.106979,392,0.338003,0.004233,877,0.00094413851,0,0,0,0,0,71,0.37876
361,0.106359,392,0.338003,0.002410,724,0.00070274663,0,0,0,0,0,75,0.37876
362,0.108390,392,0.338003,0.004247,692,0.001005707,0,0,0,0,0,70,0.37612
363,0.107683,392,0.338003,0.002378,773,0.00076259672,0,0,0,0,0,72,0.37612
364,0.109672,392,0.338003,0.004072,760,0.0010635765,0,0,0,0,0,69,0.37374
365,0.108870,392,0.338003,0.002350,839,0.00079942048,0,0,0,0,0,74,0.37374
366,0.110579,392,0.338003,0.003990,871,0.001008534,0,0,0,0,0,69,0.37135
367,0.109675,392,0.338003,0.002322,721,0.0007818845,0,0,0,0,0,71,0.37135
368,0.111097,392,0.338003,0.003985,771,0.0010213846,0,0,0,0,0,69,0.36868
369,0.110082,392,0.338003,0.002293,788,0.0007838792,0,0,0,0,0,73,0.36868
370,0.111010,392,0.338003,0.004030,884,0.0010211738,0,0,0,0,0,69,0.36606
371,0.109873,392,0.338003,0.002264,717,0.00079168334,0,0,0,0,0,74,0.36606
372,0.110436,392,0.338003,0.004008,752,0.0010933511,0,0,0,0,0,69,0.36372
373,0.109163,392,0.338003,0.002540,731,0.00081406595,0,0,0,0,0,74,0.36372
374,0.109120,392,0.338003,0.003912,735,0.0010452705,0,0,0,0,0,69,0.36122
375,0.107719,392,0.338003,0.002222,791,0.00081573451,0,0,0,0,0,74,0.36122
376,0.107128,392,0.338003,0.003797,812,0.0010815348,0,0,0,0,0,69,0.35818
377,0.105606,392,0.338003,0.002520,741,0.0008300698,0,0,0,0,0,73,0.35818
378,0.104498,392,0.338003,0.003508,740,0.00099880552,0,0,0,0,0,68,0.35544
379,0.102897,392,0.338003,0.002478,787,0.00078308144,0,0,0,0,0,73,0.35544
380,0.101448,392,0.338003,0.003340,772,0.00089074431,0,0,0,0,0,68,0.3529
381,0.099826,392,0.338003,0.002383,748,0.00071649922,0,0,0,0,0,73,0.3529
382,0.098028,392,0.338003,0.002864,796,0.0007613903,0,0,0,0,0,71,0.3502
383,0.096467,392,0.338003,0.002148,849,0.00062407116,0,0,0,0,0,72,0.3502
384,0.094744,392,0.338003,0.002624,805,0.00062642995,0,0,0,0,0,73,0.34797
385,0.093328,392,0.338003,0.002138,740,0.00052927579,0,0,0,0,0,73,0.34797
386,0.091838,392,0.338003,0.002441,751,0.00051715272,0,0,0,0,0,72,0.346
387,0.090639,392,0.338003,0.002132,991,0.00043921853,0,0,0,0,0,70,0.346
388,0.089505,392,0.338003,0.002348,802,0.00044023031,0,0,0,0,0,70,0.34446
389,0.088583,392,0.338003,0.002131,872,0.00036456073,0,0,0,0,0,68,0.34446
390,0.087736,392,0.338003,0.002172,861,0.00038175457,0,0,0,0,0,70,0.34297
391,0.087090,392,0.338003,0.002134,1113,0.00030521202,0,0,0,0,0,69,0.34297
392,0.086821,392,0.338003,0.002375,809,0.0003717349,0,0,0,0,0,69,0.34161
393,0.086449,392,0.338003,0.002141,765,0.00028040757,0,0,0,0,0,68,0.34161
394,0.086914,392,0.338003,0.002417,728,0.00036297808,0,0,0,0,0,70,0.34103
395,0.086780,392,0.338003,0.002154,814,0.00027775933,0,0,0,0,0,72,0.34103
396,0.087546,392,0.338003,0.002873,782,0.00043308604,0,0,0,0,0,69,0.34036
397,0.087569,392,0.338003,0.002166,813,0.00032262077,0,0,0,0,0,72,0.34036
398,0.089077,392,0.338003,0.002973,680,0.00062722911,0,0,0,0,0,71,0.34002
399,0.089191,392,0.338003,0.002186,762,0.0004384734,0,0,0,0,0,74,0.34002
