step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
276,0.137727,190,0.136178,0.000000,0,1.5005668e-07,0,0,0,1,0,4,2.4606e-07
277,0.137727,190,0.136178,0.000000,0,1.500566e-07,0,0,0,1,0,4,2.4606e-07
278,0.137727,190,0.136178,0.000000,0,1.5005673e-07,0,0,0,1,0,4,2.4606e-07
279,0.137727,190,0.136178,0.000000,0,1.5005663e-07,0,0,0,1,0,4,2.4606e-07
280,0.137727,190,0.136178,0.000000,0,1.5005657e-07,0,0,0,1,0,4,2.4606e-07
281,0.137727,190,0.136178,0.000000,0,1.5005632e-07,0,0,0,1,0,4,2.4606e-07
282,0.137727,190,0.136178,0.000000,0,1.5005633e-07,0,0,0,1,0,4,2.4606e-07
283,0.137727,190,0.136178,0.000000,0,1.5005667e-07,0,0,0,1,0,4,2.4606e-07
284,0.137727,190,0.136178,0.000000,0,1.5005664e-07,0,0,0,1,0,4,2.4606e-07
285,0.137727,190,0.136178,0.000000,0,1.5005652e-07,0,0,0,1,0,4,2.4606e-07
286,0.137727,190,0.136178,0.000000,0,1.5005647e-07,0,0,0,1,0,4,2.4606e-07
287,0.137727,190,0.136178,0.000000,0,1.5005647e-07,0,0,0,1,0,4,2.4606e-07
288,0.137727,190,0.136178,0.000000,0,1.5005641e-07,0,0,0,1,0,4,2.4606e-07
289,0.137727,190,0.136178,0.000000,0,1.500566e-07,0,0,0,1,0,4,2.4606e-07
290,0.137727,190,0.136178,0.000000,0,1.5005642e-07,0,0,0,1,0,4,2.4606e-07
291,0.137727,190,0.136178,0.000000,0,1.5005645e-07,0,0,0,1,0,4,2.4606e-07
292,0.137727,190,0.136178,0.000000,0,1.5005655e-07,0,0,0,1,0,4,2.4606e-07
293,0.137727,190,0.136178,0.000000,0,1.5005648e-07,0,0,0,1,0,4,2.4606e-07
294,0.137727,190,0.136178,0.000000,0,1.5005641e-07,0,0,0,1,0,4,2.4606e-07
295,0.137727,190,0.136178,0.000000,0,1.5005639e-07,0,0,0,1,0,4,2.4606e-07
296,0.137727,190,0.136178,0.000000,0,1.5005637e-07,0,0,0,1,0,4,2.4606e-07
297,0.137727,190,0.136178,0.000000,0,1.5005629e-07,0,0,0,1,0,4,2.4606e-07
298,0.137727,190,0.136178,0.000000,0,1.5005631e-07,0,0,0,1,0,4,2.4606e-07
299,0.137727,190,0.136178,0.000000,0,1.5005647e-07,0,0,0,1,0,4,2.4606e-07
