step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
306,0.372775,398,0.315839,0.021428,1065,0.016931641,0,0,0,0,0,70,0.14818
307,0.372788,398,0.315839,0.019957,1105,0.016502184,0,0,0,0,0,74,0.14818
308,0.372687,398,0.315839,0.021293,1061,0.01707242,0,0,0,0,0,69,0.14931
309,0.372701,398,0.315839,0.019932,1118,0.016651189,0,0,0,0,0,75,0.14931
310,0.372596,398,0.315839,0.021124,1082,0.017097168,0,0,0,0,0,73,0.15037
311,0.372610,398,0.315839,0.019946,1127,0.016695387,0,0,0,0,0,74,0.15037
312,0.372510,398,0.315839,0.020988,1104,0.017040032,0,0,0,0,0,73,0.15143
313,0.372519,398,0.315839,0.019950,1136,0.01676754,0,0,0,0,0,76,0.15143
314,0.372440,398,0.315839,0.020780,1085,0.01711277,0,0,0,0,0,73,0.15218
315,0.372447,398,0.315839,0.019945,1142,0.016866435,0,0,0,0,0,76,0.15218
316,0.372373,398,0.315839,0.020646,1098,0.017143101,0,0,0,0,0,73,0.15293
317,0.372377,398,0.315839,0.019939,1135,0.01691958,0,0,0,0,0,76,0.15293
318,0.372324,398,0.315839,0.020140,1082,0.017140862,0,0,0,0,0,73,0.15336
319,0.372325,398,0.315839,0.019921,1140,0.016919265,0,0,0,0,0,76,0.15336
320,0.372272,398,0.315839,0.020250,1123,0.017033908,0,0,0,0,0,74,0.1538
321,0.372272,398,0.315839,0.019912,1138,0.016920573,0,0,0,0,0,76,0.1538
322,0.372242,398,0.315839,0.020024,1094,0.017039434,0,0,0,0,0,74,0.15397
323,0.372241,398,0.315839,0.019888,1143,0.016926442,0,0,0,0,0,75,0.15397
324,0.372211,398,0.315839,0.019862,1109,0.016997407,0,0,0,0,0,75,0.15414
325,0.372208,398,0.315839,0.019870,1145,0.016887149,0,0,0,0,0,75,0.15414
326,0.372184,398,0.315839,0.019875,1132,0.01692527,0,0,0,0,0,75,0.15427
327,0.372178,398,0.315839,0.019847,1143,0.016827567,0,0,0,0,0,75,0.15427
328,0.372175,398,0.315839,0.020021,1125,0.016805689,0,0,0,0,0,76,0.15414
329,0.372167,398,0.315839,0.019823,1142,0.016741064,0,0,0,0,0,76,0.15414
330,0.372166,398,0.315839,0.019961,1129,0.016738848,0,0,0,0,0,75,0.15402
331,0.372159,398,0.315839,0.019795,1141,0.016689946,0,0,0,0,0,76,0.15402
332,0.372170,398,0.315839,0.020139,1125,0.016649387,0,0,0,0,0,76,0.15376
333,0.372162,398,0.315839,0.019767,1143,0.016595277,0,0,0,0,0,75,0.15376
334,0.372176,398,0.315839,0.020257,1140,0.016549554,0,0,0,0,0,76,0.15351
335,0.372166,398,0.315839,0.019742,1144,0.016518789,0,0,0,0,0,76,0.15351
336,0.372171,398,0.315839,0.019746,1140,0.016547129,0,0,0,0,0,75,0.15351
337,0.372175,398,0.315839,0.019742,1141,0.016558077,0,0,0,0,0,75,0.15351
338,0.372190,398,0.315839,0.020317,1144,0.01652162,0,0,0,0,0,77,0.15327
339,0.372183,398,0.315839,0.019736,1145,0.016451313,0,0,0,0,0,74,0.15327
340,0.372222,398,0.315839,0.020748,1137,0.016448736,0,0,0,0,0,79,0.15266
341,0.372206,398,0.315839,0.019706,1146,0.016351203,0,0,0,0,0,73,0.15266
342,0.372261,398,0.315839,0.021054,1122,0.016423855,0,0,0,0,0,82,0.15185
343,0.372242,398,0.315839,0.019656,1134,0.016319428,0,0,0,0,0,75,0.15185
344,0.372322,398,0.315839,0.021241,1092,0.016455021,0,0,0,0,0,82,0.15082
345,0.372299,398,0.315839,0.019594,1131,0.016277554,0,0,0,0,0,73,0.15082
346,0.372378,398,0.315839,0.021424,1110,0.016416499,0,0,0,0,0,81,0.14979
347,0.372353,398,0.315839,0.019548,1133,0.016180919,0,0,0,0,0,71,0.14979
348,0.372433,398,0.315839,0.021646,1117,0.016361545,0,0,0,0,0,80,0.14877
349,0.372409,398,0.315839,0.019491,1129,0.016076718,0,0,0,0,0,71,0.14877
350,0.372507,398,0.315839,0.021813,1089,0.016307187,0,0,0,0,0,80,0.14747
351,0.372484,398,0.315839,0.019429,1101,0.015997001,0,0,0,0,0,69,0.14747
352,0.372586,398,0.315839,0.021777,1089,0.016252927,0,0,0,0,0,78,0.14617
353,0.372564,398,0.315839,0.019364,1099,0.015935782,0,0,0,0,0,69,0.14617
354,0.372665,398,0.315839,0.021716,1085,0.016179645,0,0,0,0,0,75,0.14487
355,0.372642,398,0.315839,0.019298,1087,0.015846187,0,0,0,0,0,69,0.14487
356,0.372758,398,0.315839,0.021571,1068,0.016091708,0,0,0,0,0,75,0.14348
357,0.372739,398,0.315839,0.019259,1085,0.015766351,0,0,0,0,0,70,0.14348
358,0.372854,398,0.315839,0.021429,1087,0.015933313,0,0,0,0,0,73,0.14209
359,0.372836,398,0.315839,0.019224,1066,0.015659244,0,0,0,0,0,71,0.14209
360,0.372972,398,0.315839,0.021437,1051,0.015931178,0,0,0,0,0,73,0.14044
361,0.372957,398,0.315839,0.019187,1034,0.015591853,0,0,0,0,0,73,0.14044
362,0.373105,398,0.315839,0.021398,1045,0.015836928,0,0,0,0,0,73,0.13879
363,0.373084,398,0.315839,0.019146,1027,0.015470034,0,0,0,0,0,70,0.13879
364,0.373222,398,0.315839,0.021178,1041,0.015558457,0,0,0,0,0,71,0.13703
365,0.373208,398,0.315839,0.019115,1029,0.01523897,0,0,0,0,0,72,0.13703
366,0.373350,398,0.315839,0.020958,1039,0.015273268,0,0,0,0,0,71,0.13528
367,0.373337,398,0.315839,0.019080,1031,0.015027764,0,0,0,0,0,70,0.13528
368,0.373484,398,0.315839,0.020692,1039,0.015039207,0,0,0,0,0,70,0.13354
369,0.373470,398,0.315839,0.019036,1032,0.014824823,0,0,0,0,0,71,0.13354
370,0.373612,398,0.315839,0.020443,1040,0.014865966,0,0,0,0,0,69,0.13191
371,0.373602,398,0.315839,0.019009,1025,0.014630534,0,0,0,0,0,71,0.13191
372,0.373738,398,0.315839,0.020418,1042,0.014699631,0,0,0,0,0,69,0.1303
373,0.373735,398,0.315839,0.018996,1025,0.014476676,0,0,0,0,0,69,0.1303
374,0.373861,398,0.315839,0.020129,1038,0.01452776,0,0,0,0,0,69,0.12891
375,0.373859,398,0.315839,0.018971,1027,0.014340783,0,0,0,0,0,69,0.12891
376,0.373982,398,0.315839,0.020169,1037,0.014449197,0,0,0,0,0,68,0.12753
377,0.373976,398,0.315839,0.018951,1027,0.014182824,0,0,0,0,0,68,0.12753
378,0.374075,398,0.315839,0.019895,1037,0.014226248,0,0,0,0,0,67,0.12646
379,0.374073,398,0.315839,0.018958,1024,0.014069236,0,0,0,0,0,69,0.12646
380,0.374153,398,0.315839,0.019668,1037,0.01405992,0,0,0,0,0,67,0.12558
381,0.374151,398,0.315839,0.018959,1025,0.013991452,0,0,0,0,0,69,0.12558
382,0.374214,398,0.315839,0.019486,1036,0.013994632,0,0,0,0,0,69,0.12488
383,0.374211,398,0.315839,0.018954,1028,0.013923797,0,0,0,0,0,70,0.12488
384,0.374246,398,0.315839,0.019204,1031,0.013866448,0,0,0,0,0,70,0.12453
385,0.374243,398,0.315839,0.018964,1026,0.013844921,0,0,0,0,0,71,0.12453
386,0.374262,398,0.315839,0.018971,1033,0.013800218,0,0,0,0,0,70,0.12434
387,0.374260,398,0.315839,0.018973,1034,0.013811733,0,0,0,0,0,70,0.12434
388,0.374260,398,0.315839,0.019100,1029,0.013827169,0,0,0,0,0,68,0.12439
389,0.374261,398,0.315839,0.018993,1032,0.013855536,0,0,0,0,0,68,0.12439
390,0.374254,398,0.315839,0.019462,1030,0.01389597,0,0,0,0,0,70,0.12459
391,0.374256,398,0.315839,0.019015,1036,0.0138918,0,0,0,0,0,69,0.12459
392,0.374229,398,0.315839,0.019716,1029,0.014011297,0,0,0,0,0,69,0.12501
393,0.374233,398,0.315839,0.019041,1032,0.013961878,0,0,0,0,0,69,0.12501
394,0.374182,398,0.315839,0.019670,1029,0.014134244,0,0,0,0,0,68,0.12567
395,0.374189,398,0.315839,0.019082,1036,0.014039409,0,0,0,0,0,69,0.12567
396,0.374129,398,0.315839,0.020305,1028,0.014311363,0,0,0,0,0,66,0.12649
397,0.374139,398,0.315839,0.019117,1037,0.014141705,0,0,0,0,0,69,0.12649
398,0.374059,398,0.315839,0.020780,1023,0.01452004,0,0,0,0,0,69,0.12754
399,0.374066,398,0.315839,0.019167,1044,0.014277274,0,0,0,0,0,71,0.12754
